,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,35,maine_gun_254_x3,1.805,1.9,0.775,,,17,35,maine_gun_254_x3_a,1.805,1.9,0.775,,,17,40,maine_gun_254_x3_b,2.023,2.136,0.775,,,17,45,maine_gun_230_x3,2.636,2.762,0.775,,,17,45,ny_gun_356_x3,2.018,2.126,0.775,,,17,50,ny_gun_356_x3,2.018,2.126,0.775,,,17,40,ny_gun_210_x3,2.636,2.762,0.775,,,17,40,maine_gun_152_x3,3.714,3.908,0.775,,,17,45,iowa_gun_406_x3,0.945,0.99,0.775,,,17,50,iowa_gun_406_x3,0.945,0.99,0.775,,,17,45,iowa_gun_b_127_x3,3.4,3.58,0.775,,,17,45,atl_gun_125_x3,2.636,2.762,0.775,,,17,45,brooklyn_gun_152_x3,2.127,2.244,0.775,,,17,50,brooklyn_gun_b_152_x3,2.127,2.244,0.775,,,17,55,iowa_gun_127_x3,3.5,3.68,0.775,,,17,35,pen_gun_127_x3,4.245,4.47,0.775,,,17,45,clev_gun_127_x3,2.636,2.762,0.775,,,17,45,arizona_gun_356_x3,2.018,2.126,0.775,,,17,50,arizona_gun_356_x3,2.018,2.126,0.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35,,,,0.71,,,,35,,,,0.71,,,,40,,,,0.71,,,,45,,,,0.71,,,17,45,ny_gun_356_x4,2.018,2.126,0.71,,,17,50,ny_gun_356_x4,2.018,2.126,0.71,,,17,40,,2.636,2.762,0.71,,,,40,,,,0.71,,,17,45,iowa_gun_406_x4,0.945,0.99,0.71,,,17,50,iowa_gun_406_x4,0.945,0.99,0.71,,,17,45,,,,0.71,,,17,45,atl_gun_125_x4,2.636,2.762,0.71,,,17,45,brooklyn_gun_152_x4,2.127,2.244,0.71,,,17,50,brooklyn_gun_b_152_x4,2.127,2.244,0.71,,,17,55,iowa_gun_127_x4,3.5,3.68,0.71,,,,35,,,,0.71,,,17,45,clev_gun_127_x4,2.636,2.762,0.71,,,17,45,arizona_gun_356_x4,2.018,2.126,0.71,,,17,50,arizona_gun_356_x4,2.018,2.126,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,35,maine_gun_254_x1,1.91,2.005,1.23,,,18,35,maine_gun_254_x1_a,1.91,2.005,1.23,,,18,40,maine_gun_254_x1_b,2.146,2.259,1.23,,,18,45,maine_gun_230_x1,2.772,2.898,1.23,,,18,45,ny_gun_356_x1,2.136,2.244,1.23,,,18,50,ny_gun_356_x1,2.136,2.244,1.23,,,18,40,ny_gun_210_x1,2.772,2.898,1.23,,,18,40,maine_gun_152_x1,3.928,4.122,1.23,,,18,45,iowa_gun_406_x1,0.995,1.04,1.23,,,18,50,iowa_gun_406_x1,0.995,1.04,1.23,,,18,45,iowa_gun_b_127_x1,3.6,3.78,1.23,,,18,45,atl_gun_125_x1,2.772,2.898,1.23,,,18,45,brooklyn_gun_152_x1,2.254,2.371,1.23,,,18,50,brooklyn_gun_b_152_x1,2.254,2.371,1.23,,,18,55,iowa_gun_127_x1,3.7,3.88,1.23,,,18,35,pen_gun_127_x1,4.49,4.715,1.23,,,18,45,clev_gun_127_x1,2.772,2.898,1.23,,,18,45,arizona_gun_356_x1,2.136,2.244,1.23,,,18,50,arizona_gun_356_x1,2.136,2.244,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,35,maine_gun_254_x2,1.91,2.005,0.985,,,18,35,maine_gun_254_x2_a,1.91,2.005,0.985,,,18,40,maine_gun_254_x2_b,2.146,2.259,0.985,,,18,45,maine_gun_230_x2,2.772,2.898,0.985,,,18,45,ny_gun_356_x2,2.136,2.244,0.985,,,18,50,ny_gun_356_x2,2.136,2.244,0.985,,,18,40,ny_gun_210_x2,2.772,2.898,0.985,,,18,40,maine_gun_152_x2,3.928,4.122,0.985,,,18,45,iowa_gun_406_x2,0.995,1.04,0.985,,,18,50,iowa_gun_406_x2,0.995,1.04,0.985,,,18,45,iowa_gun_b_127_x2,3.6,3.78,0.985,,,18,45,atl_gun_125_x2,2.772,2.898,0.985,,,18,45,brooklyn_gun_152_x2,2.254,2.371,0.985,,,18,50,brooklyn_gun_b_152_x2,2.254,2.371,0.985,,,18,55,iowa_gun_127_x2,3.7,3.88,0.985,,,18,35,pen_gun_127_x2,4.49,4.715,0.985,,,18,45,clev_gun_127_x2,2.772,2.898,0.985,,,18,45,arizona_gun_356_x2,2.136,2.244,0.985,,,18,50,arizona_gun_356_x2,2.136,2.244,0.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,35,maine_gun_254_x3,1.91,2.005,0.81,,,18,35,maine_gun_254_x3_a,1.91,2.005,0.81,,,18,40,maine_gun_254_x3_b,2.146,2.259,0.81,,,18,45,maine_gun_230_x3,2.772,2.898,0.81,,,18,45,ny_gun_356_x3,2.136,2.244,0.81,,,18,50,ny_gun_356_x3,2.136,2.244,0.81,,,18,40,ny_gun_210_x3,2.772,2.898,0.81,,,18,40,maine_gun_152_x3,3.928,4.122,0.81,,,18,45,iowa_gun_406_x3,0.995,1.04,0.81,,,18,50,iowa_gun_406_x3,0.995,1.04,0.81,,,18,45,iowa_gun_b_127_x3,3.6,3.78,0.81,,,18,45,atl_gun_125_x3,2.772,2.898,0.81,,,18,45,brooklyn_gun_152_x3,2.254,2.371,0.81,,,18,50,brooklyn_gun_b_152_x3,2.254,2.371,0.81,,,18,55,iowa_gun_127_x3,3.7,3.88,0.81,,,18,35,pen_gun_127_x3,4.49,4.715,0.81,,,18,45,clev_gun_127_x3,2.772,2.898,0.81,,,18,45,arizona_gun_356_x3,2.136,2.244,0.81,,,18,50,arizona_gun_356_x3,2.136,2.244,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35,,,,0.735,,,,35,,,,0.735,,,,40,,,,0.735,,,,45,,,,0.735,,,18,45,ny_gun_356_x4,2.136,2.244,0.735,,,18,50,ny_gun_356_x4,2.136,2.244,0.735,,,18,40,,2.772,2.898,0.735,,,,40,,,,0.735,,,18,45,iowa_gun_406_x4,0.995,1.04,0.735,,,18,50,iowa_gun_406_x4,0.995,1.04,0.735,,,18,45,,,,0.735,,,18,45,atl_gun_125_x4,2.772,2.898,0.735,,,18,45,brooklyn_gun_152_x4,2.254,2.371,0.735,,,18,50,brooklyn_gun_b_152_x4,2.254,2.371,0.735,,,18,55,iowa_gun_127_x4,3.7,3.88,0.735,,,,35,,,,0.735,,,18,45,clev_gun_127_x4,2.772,2.898,0.735,,,18,45,arizona_gun_356_x4,2.136,2.244,0.735,,,18,50,arizona_gun_356_x4,2.136,2.244,0.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,35,maine_gun_254_x1,2.015,2.11,1.16,,,19,35,maine_gun_254_x1_a,2.015,2.11,1.16,,,19,40,maine_gun_254_x1_b,2.269,2.382,1.16,,,19,45,maine_gun_230_x1,2.908,3.034,1.16,,,19,45,ny_gun_356_x1,2.254,2.362,1.16,,,19,50,ny_gun_356_x1,2.254,2.362,1.16,,,19,40,ny_gun_210_x1,2.908,3.034,1.16,,,19,40,maine_gun_152_x1,4.142,4.336,1.16,,,19,45,iowa_gun_406_x1,1.045,1.09,1.16,,,19,50,iowa_gun_406_x1,1.045,1.09,1.16,,,19,45,iowa_gun_b_127_x1,3.8,3.98,1.16,,,19,45,atl_gun_125_x1,2.908,3.034,1.16,,,19,45,brooklyn_gun_152_x1,2.381,2.498,1.16,,,19,50,brooklyn_gun_b_152_x1,2.381,2.498,1.16,,,19,55,iowa_gun_127_x1,3.9,4.08,1.16,,,19,35,pen_gun_127_x1,4.735,4.96,1.16,,,19,45,clev_gun_127_x1,2.908,3.034,1.16,,,19,45,arizona_gun_356_x1,2.254,2.362,1.16,,,19,50,arizona_gun_356_x1,2.254,2.362,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,35,maine_gun_254_x2,2.015,2.11,0.95,,,19,35,maine_gun_254_x2_a,2.015,2.11,0.95,,,19,40,maine_gun_254_x2_b,2.269,2.382,0.95,,,19,45,maine_gun_230_x2,2.908,3.034,0.95,,,19,45,ny_gun_356_x2,2.254,2.362,0.95,,,19,50,ny_gun_356_x2,2.254,2.362,0.95,,,19,40,ny_gun_210_x2,2.908,3.034,0.95,,,19,40,maine_gun_152_x2,4.142,4.336,0.95,,,19,45,iowa_gun_406_x2,1.045,1.09,0.95,,,19,50,iowa_gun_406_x2,1.045,1.09,0.95,,,19,45,iowa_gun_b_127_x2,3.8,3.98,0.95,,,19,45,atl_gun_125_x2,2.908,3.034,0.95,,,19,45,brooklyn_gun_152_x2,2.381,2.498,0.95,,,19,50,brooklyn_gun_b_152_x2,2.381,2.498,0.95,,,19,55,iowa_gun_127_x2,3.9,4.08,0.95,,,19,35,pen_gun_127_x2,4.735,4.96,0.95,,,19,45,clev_gun_127_x2,2.908,3.034,0.95,,,19,45,arizona_gun_356_x2,2.254,2.362,0.95,,,19,50,arizona_gun_356_x2,2.254,2.362,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,35,maine_gun_254_x3,2.015,2.11,0.78,,,19,35,maine_gun_254_x3_a,2.015,2.11,0.78,,,19,40,maine_gun_254_x3_b,2.269,2.382,0.78,,,19,45,maine_gun_230_x3,2.908,3.034,0.78,,,19,45,ny_gun_356_x3,2.254,2.362,0.78,,,19,50,ny_gun_356_x3,2.254,2.362,0.78,,,19,40,ny_gun_210_x3,2.908,3.034,0.78,,,19,40,maine_gun_152_x3,4.142,4.336,0.78,,,19,45,iowa_gun_406_x3,1.045,1.09,0.78,,,19,50,iowa_gun_406_x3,1.045,1.09,0.78,,,19,45,iowa_gun_b_127_x3,3.8,3.98,0.78,,,19,45,atl_gun_125_x3,2.908,3.034,0.78,,,19,45,brooklyn_gun_152_x3,2.381,2.498,0.78,,,19,50,brooklyn_gun_b_152_x3,2.381,2.498,0.78,,,19,55,iowa_gun_127_x3,3.9,4.08,0.78,,,19,35,pen_gun_127_x3,4.735,4.96,0.78,,,19,45,clev_gun_127_x3,2.908,3.034,0.78,,,19,45,arizona_gun_356_x3,2.254,2.362,0.78,,,19,50,arizona_gun_356_x3,2.254,2.362,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35,,,,0.725,,,,35,,,,0.725,,,,40,,,,0.725,,,,45,,,,0.725,,,19,45,ny_gun_356_x4,2.254,2.362,0.725,,,19,50,ny_gun_356_x4,2.254,2.362,0.725,,,19,40,,2.908,3.034,0.725,,,,40,,,,0.725,,,19,45,iowa_gun_406_x4,1.045,1.09,0.725,,,19,50,iowa_gun_406_x4,1.045,1.09,0.725,,,19,45,,,,0.725,,,19,45,atl_gun_125_x4,2.908,3.034,0.725,,,19,45,brooklyn_gun_152_x4,2.381,2.498,0.725,,,19,50,brooklyn_gun_b_152_x4,2.381,2.498,0.725,,,19,55,iowa_gun_127_x4,3.9,4.08,0.725,,,,35,,,,0.725,,,19,45,clev_gun_127_x4,2.908,3.034,0.725,,,19,45,arizona_gun_356_x4,2.254,2.362,0.725,,,19,50,arizona_gun_356_x4,2.254,2.362,0.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,35,maine_gun_254_x1,2.12,2.215,1.05,,,20,35,maine_gun_254_x1_a,2.12,2.215,1.05,,,20,40,maine_gun_254_x1_b,2.392,2.505,1.05,,,20,45,maine_gun_230_x1,3.044,3.18,1.05,,,20,45,ny_gun_356_x1,2.372,2.48,1.05,,,20,50,ny_gun_356_x1,2.372,2.48,1.05,,,20,40,ny_gun_210_x1,3.044,3.18,1.05,,,20,40,maine_gun_152_x1,4.356,4.55,1.05,,,20,45,iowa_gun_406_x1,1.095,1.14,1.05,,,20,50,iowa_gun_406_x1,1.095,1.14,1.05,,,20,45,iowa_gun_b_127_x1,4,4.18,1.05,,,20,45,atl_gun_125_x1,3.044,3.18,1.05,,,20,45,brooklyn_gun_152_x1,2.508,2.625,1.05,,,20,50,brooklyn_gun_b_152_x1,2.508,2.625,1.05,,,20,55,iowa_gun_127_x1,4.1,4.28,1.05,,,20,35,pen_gun_127_x1,4.98,5.205,1.05,,,20,45,clev_gun_127_x1,3.044,3.18,1.05,,,20,45,arizona_gun_356_x1,2.372,2.48,1.05,,,20,50,arizona_gun_356_x1,2.372,2.48,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,35,maine_gun_254_x2,2.12,2.215,0.85,,,20,35,maine_gun_254_x2_a,2.12,2.215,0.85,,,20,40,maine_gun_254_x2_b,2.392,2.505,0.85,,,20,45,maine_gun_230_x2,3.044,3.18,0.85,,,20,45,ny_gun_356_x2,2.372,2.48,0.85,,,20,50,ny_gun_356_x2,2.372,2.48,0.85,,,20,40,ny_gun_210_x2,3.044,3.18,0.85,,,20,40,maine_gun_152_x2,4.356,4.55,0.85,,,20,45,iowa_gun_406_x2,1.095,1.14,0.85,,,20,50,iowa_gun_406_x2,1.095,1.14,0.85,,,20,45,iowa_gun_b_127_x2,4,4.18,0.85,,,20,45,atl_gun_125_x2,3.044,3.18,0.85,,,20,45,brooklyn_gun_152_x2,2.508,2.625,0.85,,,20,50,brooklyn_gun_b_152_x2,2.508,2.625,0.85,,,20,55,iowa_gun_127_x2,4.1,4.28,0.85,,,20,35,pen_gun_127_x2,4.98,5.205,0.85,,,20,45,clev_gun_127_x2,3.044,3.18,0.85,,,20,45,arizona_gun_356_x2,2.372,2.48,0.85,,,20,50,arizona_gun_356_x2,2.372,2.48,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,35,maine_gun_254_x3,2.12,2.215,0.7,,,20,35,maine_gun_254_x3_a,2.12,2.215,0.7,,,20,40,maine_gun_254_x3_b,2.392,2.505,0.7,,,20,45,maine_gun_230_x3,3.044,3.18,0.7,,,20,45,ny_gun_356_x3,2.372,2.48,0.7,,,20,50,ny_gun_356_x3,2.372,2.48,0.7,,,20,40,ny_gun_210_x3,3.044,3.18,0.7,,,20,40,maine_gun_152_x3,4.356,4.55,0.7,,,20,45,iowa_gun_406_x3,1.095,1.14,0.7,,,20,50,iowa_gun_406_x3,1.095,1.14,0.7,,,20,45,iowa_gun_b_127_x3,4,4.18,0.7,,,20,45,atl_gun_125_x3,3.044,3.18,0.7,,,20,45,brooklyn_gun_152_x3,2.508,2.625,0.7,,,20,50,brooklyn_gun_b_152_x3,2.508,2.625,0.7,,,20,55,iowa_gun_127_x3,4.1,4.28,0.7,,,20,35,pen_gun_127_x3,4.98,5.205,0.7,,,20,45,clev_gun_127_x3,3.044,3.18,0.7,,,20,45,arizona_gun_356_x3,2.372,2.48,0.7,,,20,50,arizona_gun_356_x3,2.372,2.48,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35,,,,0.65,,,,35,,,,0.65,,,,40,,,,0.65,,,,45,,,,0.65,,,20,45,ny_gun_356_x4,2.372,2.48,0.65,,,20,50,ny_gun_356_x4,2.372,2.48,0.65,,,20,40,,3.044,3.18,0.65,,,,40,,,,0.65,,,20,45,iowa_gun_406_x4,1.095,1.14,0.65,,,20,50,iowa_gun_406_x4,1.095,1.14,0.65,,,20,45,,,,0.65,,,20,45,atl_gun_125_x4,3.044,3.18,0.65,,,20,45,brooklyn_gun_152_x4,2.508,2.625,0.65,,,20,50,brooklyn_gun_b_152_x4,2.508,2.625,0.65,,,20,55,iowa_gun_127_x4,4.1,4.28,0.65,,,,35,,,,0.65,,,20,45,clev_gun_127_x4,3.044,3.18,0.65,,,20,45,arizona_gun_356_x4,2.372,2.48,0.65,,,20,50,arizona_gun_356_x4,2.372,2.48,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BRITISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,50,kgeorge_gun_133_x1,0.248,0.356,0.92,,,2,50,british_adv_cruiser_152_gun_x1,0.274,0.373,0.92,,,2,45,kgeorge_gun_380_x1,0.1452,0.2084,0.92,,,2,50,kgeorge_gun_380_x1,0.1452,0.2084,0.92,,,2,45,kgeorge_gun_a_380_x1,0.1452,0.2084,0.92,,,2,50,kgeorge_gun_a_380_x1,0.1452,0.2084,0.92,,,2,45,kgeorge_gun_380_x1_b,0.1452,0.2084,0.92,,,2,50,kgeorge_gun_380_x1_b,0.1452,0.2084,0.92,,,2,45,kgeorge_gun_380_x1_c,0.1452,0.2084,0.92,,,2,50,kgeorge_gun_380_x1_c,0.1452,0.2084,0.92,,,2,45,dreadnought_gun_305_x1,0.226,0.307,0.92,,,2,50,dreadnought_gun_305_x1,0.226,0.307,0.92,,,2,45,dreadnought_gun_b_305_x1,0.226,0.307,0.92,,,2,50,dreadnought_gun_b_305_x1,0.226,0.307,0.92,,,2,45,dreadnought_gun_c_305_x1,0.226,0.307,0.92,,,2,50,dreadnought_gun_c_305_x1,0.226,0.307,0.92,,,2,45,dreadnought_gun_178_x1,0.596,0.722,0.92,,,2,50,dreadnought_gun_178_x1,0.596,0.722,0.92,,,2,50,warrior_gun_228_x1,0.274,0.374,0.92,,,2,45,agamemnon_gun_228_x1,0.2822,0.3949,0.92,,,2,45,agamemnon_gun_b_228_x1,0.596,0.722,0.92,,,2,45,agamemnon_gun_305_x1,0.226,0.307,0.92,,,2,45,irresistible_gun_305_x1,0.226,0.307,0.92,,,2,45,hood_gun_380_x1,0.226,0.307,0.92,,,2,50,hood_gun_380_x1,0.226,0.307,0.92,,,2,45,didox_gun_cal133_x1,0.596,0.722,0.92,,,2,50,dido_gun_cal133_x1,0.596,0.722,0.92,,,2,45,dido_gun_cal200_x1,0.224,0.323,0.92,,,2,50,hood_gun_140_x1,0.596,0.722,0.92,,,2,45,nelson_gun_152_x1,0.337,0.4715,0.92,,,2,50,nelson_gun_152_x1,0.337,0.4715,0.92,,,2,45,nelson_gun_406_x1,0.1452,0.2084,0.92,,,2,50,nelson_gun_406_x1,0.1452,0.2084,0.92,
2,50,kgeorge_gun_133_x2,0.248,0.356,0.7,,,2,50,british_adv_cruiser_152_gun_x2,0.274,0.373,0.7,,,2,45,kgeorge_gun_380_x2,0.1452,0.2084,0.7,,,2,50,kgeorge_gun_380_x2,0.1452,0.2084,0.7,,,2,45,kgeorge_gun_a_380_x2,0.1452,0.2084,0.7,,,2,50,kgeorge_gun_a_380_x2,0.1452,0.2084,0.7,,,2,45,kgeorge_gun_380_x2_b,0.1452,0.2084,0.7,,,2,50,kgeorge_gun_380_x2_b,0.1452,0.2084,0.7,,,2,45,kgeorge_gun_380_x2_c,0.1452,0.2084,0.7,,,2,50,kgeorge_gun_380_x2_c,0.1452,0.2084,0.7,,,2,45,dreadnought_gun_305_x2,0.226,0.307,0.7,,,2,50,dreadnought_gun_305_x2,0.226,0.307,0.7,,,2,45,dreadnought_gun_b_305_x2,0.226,0.307,0.7,,,2,50,dreadnought_gun_b_305_x2,0.226,0.307,0.7,,,2,45,dreadnought_gun_c_305_x2,0.226,0.307,0.7,,,2,50,dreadnought_gun_c_305_x2,0.226,0.307,0.7,,,2,45,dreadnought_gun_178_x2,0.596,0.722,0.7,,,2,50,dreadnought_gun_178_x2,0.596,0.722,0.7,,,2,50,warrior_gun_228_x2,0.274,0.374,0.7,,,2,45,agamemnon_gun_228_x2,0.2822,0.3949,0.7,,,2,45,agamemnon_gun_b_228_x2,0.596,0.722,0.7,,,2,45,agamemnon_gun_305_x2,0.226,0.307,0.7,,,2,45,irresistible_gun_305_x2,0.226,0.307,0.7,,,2,45,hood_gun_380_x2,0.226,0.307,0.7,,,2,50,hood_gun_380_x2,0.226,0.307,0.7,,,2,45,didox_gun_cal133_x2,0.596,0.722,0.7,,,2,50,dido_gun_cal133_x2,0.596,0.722,0.7,,,2,45,dido_gun_cal200_x2,0.224,0.323,0.7,,,2,50,hood_gun_140_x2,0.596,0.722,0.7,,,2,45,nelson_gun_152_x2,0.337,0.4715,0.7,,,2,50,nelson_gun_152_x2,0.337,0.4715,0.7,,,2,45,nelson_gun_406_x2,0.1452,0.2084,0.7,,,2,50,nelson_gun_406_x2,0.1452,0.2084,0.7,
2,50,kgeorge_gun_133_x3,0.248,0.356,0.55,,,2,50,british_adv_cruiser_152_gun_x3,0.274,0.373,0.55,,,2,45,kgeorge_gun_380_x3,0.1452,0.2084,0.55,,,2,50,kgeorge_gun_380_x3,0.1452,0.2084,0.55,,,2,45,kgeorge_gun_a_380_x3,0.1452,0.2084,0.55,,,2,50,kgeorge_gun_a_380_x3,0.1452,0.2084,0.55,,,2,45,kgeorge_gun_380_x3_b,0.1452,0.2084,0.55,,,2,50,kgeorge_gun_380_x3_b,0.1452,0.2084,0.55,,,2,45,kgeorge_gun_380_x3_c,0.1452,0.2084,0.55,,,2,50,kgeorge_gun_380_x3_c,0.1452,0.2084,0.55,,,2,45,dreadnought_gun_305_x3,0.226,0.307,0.55,,,2,50,dreadnought_gun_305_x3,0.226,0.307,0.55,,,2,45,dreadnought_gun_b_305_x3,0.226,0.307,0.55,,,2,50,dreadnought_gun_b_305_x3,0.226,0.307,0.55,,,2,45,dreadnought_gun_c_305_x3,0.226,0.307,0.55,,,2,50,dreadnought_gun_c_305_x3,0.226,0.307,0.55,,,2,45,dreadnought_gun_178_x3,0.596,0.722,0.55,,,2,50,dreadnought_gun_178_x3,0.596,0.722,0.55,,,2,50,warrior_gun_228_x3,0.274,0.374,0.55,,,2,45,agamemnon_gun_228_x3,0.2822,0.3949,0.55,,,2,45,agamemnon_gun_b_228_x3,0.596,0.722,0.55,,,2,45,agamemnon_gun_305_x3,0.226,0.307,0.55,,,2,45,irresistible_gun_305_x3,0.226,0.307,0.55,,,2,45,hood_gun_380_x3,0.226,0.307,0.55,,,2,50,hood_gun_380_x3,0.226,0.307,0.55,,,2,45,didox_gun_cal133_x3,0.596,0.722,0.55,,,2,50,dido_gun_cal133_x3,0.596,0.722,0.55,,,2,45,dido_gun_cal200_x3,0.224,0.323,0.55,,,2,50,hood_gun_140_x3,0.596,0.722,0.55,,,2,45,nelson_gun_152_x3,0.337,0.4715,0.55,,,2,50,nelson_gun_152_x3,0.337,0.4715,0.55,,,2,45,nelson_gun_406_x3,0.1452,0.2084,0.55,,,2,50,nelson_gun_406_x3,0.1452,0.2084,0.55,
,50,,0.248,0.356,0.5,,,2,50,british_adv_cruiser_152_gun_x4,0.274,0.373,0.5,,,2,45,kgeorge_gun_380_x4,0.1452,0.2084,0.5,,,2,50,kgeorge_gun_380_x4,0.1452,0.2084,0.5,,,2,45,kgeorge_gun_a_380_x4,0.1452,0.2084,0.5,,,2,50,kgeorge_gun_a_380_x4,0.1452,0.2084,0.5,,,2,45,kgeorge_gun_380_x4_b,0.1452,0.2084,0.5,,,2,50,kgeorge_gun_380_x4_b,0.1452,0.2084,0.5,,,2,45,kgeorge_gun_380_x4_c,0.1452,0.2084,0.5,,,2,50,kgeorge_gun_380_x4_c,0.1452,0.2084,0.5,,,2,45,dreadnought_gun_305_x4,0.226,0.307,0.5,,,2,50,dreadnought_gun_305_x4,0.226,0.307,0.5,,,2,45,dreadnought_gun_b_305_x4,0.226,0.307,0.5,,,2,50,dreadnought_gun_b_305_x4,0.226,0.307,0.5,,,2,45,dreadnought_gun_c_305_x4,0.226,0.307,0.5,,,2,50,dreadnought_gun_c_305_x4,0.226,0.307,0.5,,,2,45,dreadnought_gun_178_x4,0.596,0.722,0.5,,,2,50,dreadnought_gun_178_x4,0.596,0.722,0.5,,,2,50,warrior_gun_228_x4,0.274,0.374,0.5,,,2,45,agamemnon_gun_228_x4,0.2822,0.3949,0.5,,,2,45,agamemnon_gun_b_228_x4,0.596,0.722,0.5,,,2,45,agamemnon_gun_305_x4,0.226,0.307,0.5,,,2,45,irresistible_gun_305_x4,0.226,0.307,0.5,,,2,45,hood_gun_380_x4,0.226,0.307,0.5,,,2,50,hood_gun_380_x4,0.226,0.307,0.5,,,2,45,didox_gun_cal133_x4,0.596,0.722,0.5,,,2,50,dido_gun_cal133_x3,0.596,0.722,0.5,,,2,45,dido_gun_cal200_x3,0.224,0.323,0.5,,,,50,,0.596,0.722,0.5,,,2,45,nelson_gun_152_x4,0.337,0.4715,0.5,,,2,50,nelson_gun_152_x4,0.337,0.4715,0.5,,,2,45,nelson_gun_406_x4,0.1452,0.2084,0.5,,,2,50,nelson_gun_406_x4,0.1452,0.2084,0.5,
